ActualPosition ReferenceInput DesiredTrajectory
-0.01
-2.88,-1.78,-1.38
-3.32,-2.16,-1.77
-3.77,-2.54,-2.17
-4.32,-2.92,-2.56
-4.71,-3.29,-2.94
-5.21,-3.66,-3.32
-5.61,-4.02,-3.69
-6.05,-4.37,-4.06
-6.50,-4.72,-4.43
-6.94,-5.05,-4.78
-7.39,-5.38,-5.13
-7.84,-5.71,-5.47
-8.23,-6.02,-5.80
-8.73,-6.32,-6.12
-9.18,-6.62,-6.43
-9.62,-6.90,-6.73
-10.02,-7.17,-7.02
-10.32,-7.43,-7.30
-10.96,-7.68,-7.57
-11.31,-7.91,-7.82
-11.90,-8.14,-8.07
-12.10,-8.35,-8.30
-12.35,-8.54,-8.51
-12.75,-8.73,-8.72
-13.10,-8.90,-8.90
-13.44,-9.05,-9.08
-13.74,-9.19,-9.24
-13.94,-9.32,-9.39
-14.24,-9.43,-9.52
-14.48,-9.52,-9.63
-14.68,-9.60,-9.73
-14.93,-9.67,-9.82
-15.18,-9.72,-9.88
-15.38,-9.75,-9.94
-15.67,-9.77,-9.97
-15.92,-9.77,-9.99
-16.07,-9.76,-10.00
-16.27,-9.73,-9.99
-16.47,-9.68,-9.96
-16.62,-9.62,-9.92
-16.77,-9.55,-9.86
-16.82,-9.46,-9.79
-16.87,-9.35,-9.70
-16.96,-9.23,-9.59
-17.01,-9.10,-9.47
-17.06,-8.95,-9.33
-17.11,-8.78,-9.18
-17.11,-8.60,-9.01
-17.06,-8.41,-8.83
-17.06,-8.20,-8.64
-17.01,-7.99,-8.43
-16.96,-7.75,-8.21
-16.96,-7.51,-7.98
-16.87,-7.25,-7.73
-16.77,-6.99,-7.47
-16.67,-6.71,-7.20
-16.57,-6.42,-6.91
-16.37,-6.12,-6.62
-16.17,-5.81,-6.31
-16.02,-5.49,-6.00
-15.82,-5.16,-5.67
-15.48,-4.82,-5.34
-15.28,-4.48,-5.00
-14.98,-4.13,-4.65
-14.73,-3.77,-4.29
-14.48,-3.41,-3.92
-14.19,-3.04,-3.55
-13.89,-2.66,-3.18
-13.54,-2.29,-2.79
-13.19,-1.90,-2.41
-12.75,-1.52,-2.02
-12.35,-1.13,-1.62
-12.05,-0.74,-1.23
-11.51,-0.35,-0.83
-11.01,0.04,-0.43
-10.37,0.43,-0.03
-9.92,0.82,0.37
-9.42,1.21,0.77
-8.88,1.60,1.17
-8.33,1.98,1.56
-7.89,2.36,1.96
-7.34,2.74,2.35
-6.80,3.11,2.73
-6.30,3.48,3.12
-5.80,3.85,3.49
-5.26,4.20,3.86
-4.76,4.55,4.23
-4.22,4.89,4.59
-3.67,5.23,4.94
-3.17,5.56,5.28
-2.68,5.87,5.62
0.05,6.18,5.95
0.45,6.48,6.26
0.94,6.77,6.57
1.44,7.04,6.87
1.93,7.31,7.15
2.38,7.56,7.43
2.88,7.81,7.69
3.42,8.04,7.94
3.87,8.25,8.17
4.37,8.46,8.40
4.76,8.65,8.61
5.21,8.82,8.80
5.65,8.98,8.99
6.10,9.13,9.16
6.40,9.27,9.31
6.89,9.38,9.45
7.24,9.49,9.57
7.54,9.58,9.68
7.79,9.65,9.77
8.09,9.71,9.85
8.33,9.75,9.91
8.53,9.77,9.96
8.78,9.78,9.99
9.03,9.78,10.00
9.13,9.76,10.00
9.33,9.72,9.98
9.47,9.67,9.94
9.57,9.60,9.89
9.72,9.52,9.83
9.82,9.42,9.75
9.92,9.31,9.65
9.97,9.18,9.54
10.02,9.04,9.41
10.02,8.88,9.26
10.07,8.71,9.11
10.02,8.53,8.93
10.02,8.33,8.75
9.97,8.11,8.55
9.97,7.89,8.33
9.82,7.65,8.10
9.77,7.40,7.86
9.67,7.14,7.61
9.52,6.87,7.34
9.47,6.58,7.07
9.33,6.29,6.78
9.13,5.98,6.48
8.93,5.67,6.17
8.78,5.35,5.85
8.58,5.01,5.52
8.33,4.67,5.18
8.09,4.33,4.84
7.89,3.97,4.48
7.64,3.61,4.12
7.34,3.25,3.75
6.99,2.87,3.38
6.75,2.50,3.00
6.25,2.12,2.62
5.85,1.73,2.23
5.51,1.35,1.84
5.11,0.96,1.44
4.66,0.57,1.05
4.27,0.18,0.65
3.82,-0.21,0.25
3.42,-0.60,-0.15
2.98,-0.99,-0.55
2.43,-1.38,-0.95
1.98,-1.77,-1.35
1.54,-2.15,-1.74
0.99,-2.53,-2.14
0.50,-2.91,-2.52
0.05,-3.28,-2.91
-2.63,-3.65,-3.29
-3.08,-4.01,-3.66
-3.62,-4.36,-4.03
-4.22,-4.71,-4.40
-4.71,-5.05,-4.75
-5.21,-5.38,-5.10
-5.80,-5.70,-5.44
-6.30,-6.01,-5.77
-6.85,-6.32,-6.09
-7.44,-6.61,-6.41
-7.94,-6.89,-6.71
-8.38,-7.16,-7.00
-8.98,-7.43,-7.28
-9.47,-7.67,-7.55
-9.87,-7.91,-7.80
-10.32,-8.13,-8.05
-10.91,-8.34,-8.28
-11.31,-8.54,-8.50
-11.90,-8.73,-8.70
-12.15,-8.90,-8.89
-12.40,-9.05,-9.07
-12.75,-9.19,-9.23
-13.19,-9.32,-9.37
-13.44,-9.43,-9.51
-13.64,-9.53,-9.62
-13.89,-9.61,-9.72
-14.09,-9.67,-9.81
-14.29,-9.72,-9.88
-14.48,-9.76,-9.93
-14.58,-9.78,-9.97
-14.78,-9.78,-9.99
-14.93,-9.77,-10.00
-15.13,-9.74,-9.99
-15.23,-9.70,-9.96
-15.38,-9.64,-9.92
-15.48,-9.56,-9.87
-15.58,-9.47,-9.79
-15.72,-9.37,-9.70
-15.77,-9.25,-9.60
-15.82,-9.12,-9.48
-15.87,-8.97,-9.34
-15.87,-8.80,-9.19
-15.87,-8.63,-9.03
-15.77,-8.43,-8.85
-15.77,-8.23,-8.66
-15.67,-8.01,-8.45
-15.53,-7.78,-8.23
-15.38,-7.54,-7.99
-15.28,-7.28,-7.75
-15.13,-7.01,-7.49
-14.98,-6.74,-7.22
-14.78,-6.45,-6.94
-14.68,-6.15,-6.64
-14.53,-5.84,-6.34
-14.43,-5.52,-6.02
-14.19,-5.19,-5.70
-13.99,-4.86,-5.37
-13.79,-4.51,-5.02
-13.59,-4.16,-4.67
-13.34,-3.81,-4.32
-13.10,-3.44,-3.95
-12.75,-3.07,-3.58
-12.40,-2.70,-3.21
-12.15,-2.32,-2.82
-11.95,-1.94,-2.44
-11.41,-1.55,-2.05
-11.01,-1.17,-1.66
-10.52,-0.78,-1.26
-10.07,-0.39,-0.86
-9.72,0.00,-0.46
-9.23,0.40,-0.06
-8.73,0.79,0.34
-8.28,1.17,0.74
-7.89,1.56,1.13
-7.39,1.95,1.53
-6.85,2.33,1.92
-6.35,2.71,2.32
-5.85,3.08,2.70
-5.41,3.45,3.09
-4.91,3.81,3.46
-4.41,4.17,3.84
-3.87,4.52,4.20
-3.37,4.86,4.56
-2.83,5.20,4.91
-2.33,5.53,5.26
0.20,5.84,5.59
0.69,6.15,5.92
1.19,6.45,6.24
1.64,6.74,6.55
2.18,7.02,6.84
2.68,7.29,7.13
3.17,7.54,7.40
3.62,7.79,7.67
4.07,8.02,7.92
4.51,8.23,8.16
4.96,8.44,8.38
5.41,8.63,8.59
5.70,8.81,8.79
6.15,8.97,8.97
6.65,9.12,9.14
6.99,9.25,9.30
7.24,9.37,9.44
7.64,9.48,9.56
7.94,9.57,9.67
8.23,9.64,9.77
8.48,9.70,9.84
8.63,9.74,9.91
8.93,9.77,9.95
9.08,9.78,9.98
9.33,9.78,10.00
9.42,9.76,10.00
9.62,9.72,9.98
9.82,9.67,9.95
9.92,9.61,9.90
10.07,9.53,9.83
10.17,9.43,9.75
10.22,9.32,9.66
10.32,9.19,9.54
10.37,9.05,9.42
10.42,8.89,9.28
10.42,8.72,9.12
10.47,8.54,8.95
10.37,8.34,8.76
10.32,8.13,8.56
10.27,7.91,8.35
10.17,7.67,8.12
10.07,7.42,7.88
10.02,7.16,7.63
9.82,6.89,7.37
9.72,6.60,7.09
9.57,6.31,6.80
9.33,6.01,6.50
9.18,5.69,6.19
8.93,5.37,5.87
8.73,5.04,5.55
8.43,4.70,5.21
8.23,4.35,4.86
7.99,4.00,4.51
7.64,3.64,4.15
7.34,3.27,3.78
7.04,2.90,3.41
6.65,2.53,3.03
6.20,2.15,2.65
5.70,1.76,2.26
5.31,1.38,1.87
4.91,0.99,1.47
4.41,0.60,1.08
3.97,0.21,0.68
3.52,-0.18,0.28
3.08,-0.57,-0.12
2.58,-0.96,-0.52
2.08,-1.35,-0.92
1.64,-1.74,-1.32
1.19,-2.12,-1.71
0.69,-2.50,-2.10
0.30,-2.88,-2.49
-1.98,-3.25,-2.88
-2.78,-3.62,-3.26
-3.22,-3.98,-3.64
-3.72,-4.33,-4.00
-4.27,-4.68,-4.37
-4.76,-5.02,-4.72
-5.26,-5.35,-5.07
-5.80,-5.67,-5.41
-6.30,-5.99,-5.75
-6.80,-6.29,-6.07
-7.34,-6.59,-6.38
-7.79,-6.87,-6.68
-8.28,-7.14,-6.98
-8.78,-7.41,-7.26
-9.23,-7.66,-7.53
-9.67,-7.89,-7.78
-10.07,-8.12,-8.03
-10.47,-8.33,-8.26
-11.06,-8.53,-8.48
-11.46,-8.71,-8.68
-12.00,-8.88,-8.88
-12.20,-9.04,-9.05
-12.50,-9.18,-9.22
-12.85,-9.31,-9.36
-13.24,-9.42,-9.50
-13.49,-9.52,-9.61
-13.74,-9.60,-9.72
-13.94,-9.67,-9.80
-14.19,-9.72,-9.87
-14.38,-9.76,-9.93
-14.58,-9.78,-9.97
-14.73,-9.78,-9.99
-14.88,-9.77,-10.00
-15.08,-9.74,-9.99
-15.23,-9.70,-9.97
-15.38,-9.64,-9.93
-15.58,-9.57,-9.87
-15.72,-9.48,-9.80
-15.77,-9.38,-9.71
-15.87,-9.26,-9.61
-15.97,-9.13,-9.49
-15.97,-8.98,-9.35
-16.02,-8.82,-9.21
-15.97,-8.64,-9.04
-15.97,-8.45,-8.86
-15.92,-8.25,-8.67
-15.87,-8.03,-8.47
-15.72,-7.80,-8.25
-15.58,-7.56,-8.01
-15.43,-7.30,-7.77
-15.28,-7.04,-7.51
-15.13,-6.76,-7.24
-14.93,-6.47,-6.96
-14.78,-6.17,-6.67
-14.58,-5.86,-6.36
-14.53,-5.55,-6.05
-14.29,-5.22,-5.73
-14.04,-4.88,-5.39
-13.84,-4.54,-5.05
-13.59,-4.19,-4.70
-13.39,-3.83,-4.35
-13.10,-3.47,-3.98
-12.75,-3.10,-3.61
-12.40,-2.73,-3.24
-12.20,-2.35,-2.86
-11.95,-1.97,-2.47
-11.41,-1.59,-2.08
-11.11,-1.20,-1.69
-10.57,-0.81,-1.29
-10.12,-0.42,-0.89
-9.77,-0.03,-0.50
-9.28,0.36,-0.10
-8.83,0.75,0.30
-8.38,1.14,0.70
-7.94,1.53,1.10
-7.44,1.92,1.50
-6.94,2.30,1.89
-6.45,2.68,2.28
-5.95,3.05,2.67
-5.46,3.42,3.05
-4.96,3.78,3.43
-4.46,4.14,3.81
-3.82,4.49,4.17
-3.37,4.84,4.53
-2.93,5.17,4.89
-2.38,5.50,5.23
0.25,5.82,5.57
0.69,6.13,5.90
1.24,6.43,6.21
1.64,6.72,6.52
2.18,7.00,6.82
2.73,7.27,7.11
3.22,7.52,7.38
3.67,7.77,7.65
4.17,8.00,7.90
4.56,8.22,8.14
5.01,8.42,8.36
5.46,8.61,8.58
5.90,8.79,8.77
6.25,8.96,8.96
6.75,9.11,9.13
7.09,9.24,9.29
7.44,9.36,9.43
7.79,9.47,9.55
8.04,9.56,9.66
8.28,9.64,9.76
8.53,9.69,9.84
8.73,9.74,9.90
9.03,9.77,9.95
9.23,9.78,9.98
9.42,9.78,10.00
9.57,9.76,10.00
9.72,9.73,9.98
9.87,9.68,9.95
10.02,9.61,9.90
10.17,9.53,9.84
10.22,9.44,9.76
10.32,9.33,9.66
10.37,9.20,9.55
10.47,9.06,9.43
10.47,8.91,9.29
10.47,8.74,9.13
10.47,8.55,8.96
10.42,8.36,8.78
10.42,8.15,8.58
10.32,7.92,8.37
10.27,7.69,8.14
10.17,7.44,7.90
10.12,7.18,7.65
9.97,6.91,7.39
9.77,6.63,7.11
9.67,6.33,6.82
9.52,6.03,6.53
9.28,5.72,6.22
9.08,5.40,5.90
8.93,5.07,5.57
8.68,4.73,5.24
8.43,4.38,4.89
8.13,4.03,4.54
7.84,3.67,4.18
7.54,3.30,3.81
7.19,2.93,3.44
6.89,2.56,3.06
6.40,2.18,2.68
6.15,1.79,2.29
5.65,1.41,1.90
5.16,1.02,1.51
4.76,0.63,1.11
4.37,0.24,0.71
3.92,-0.15,0.31
3.37,-0.54,-0.09
2.88,-0.93,-0.49
2.38,-1.32,-0.89
1.88,-1.71,-1.28
1.39,-2.09,-1.68
0.79,-2.47,-2.07
0.35,-2.85,-2.46
-0.05,-3.22,-2.85
-2.73,-3.59,-3.23
-3.17,-3.95,-3.61
-3.67,-4.30,-3.98
-4.27,-4.65,-4.34
-4.71,-4.99,-4.70
-5.21,-5.32,-5.05
-5.70,-5.65,-5.39
-6.25,-5.96,-5.72
-6.80,-6.27,-6.04
-7.34,-6.56,-6.36
-7.79,-6.85,-6.66
-8.28,-7.12,-6.95
-8.78,-7.39,-7.23
-9.28,-7.64,-7.51
-9.72,-7.87,-7.76
-10.12,-8.10,-8.01
-10.62,-8.31,-8.24
-11.11,-8.51,-8.46
-11.51,-8.70,-8.67
-12.00,-8.87,-8.86
-12.25,-9.03,-9.04
-12.55,-9.17,-9.20
-12.85,-9.30,-9.35
-13.29,-9.41,-9.49
-13.49,-9.51,-9.61
-13.74,-9.60,-9.71
-13.94,-9.66,-9.80
-14.14,-9.72,-9.87
-14.38,-9.75,-9.93
-14.53,-9.78,-9.97
-14.68,-9.78,-9.99
-14.83,-9.77,-10.00
-15.03,-9.75,-9.99
-15.13,-9.71,-9.97
-15.28,-9.65,-9.93
-15.43,-9.58,-9.88
-15.53,-9.49,-9.80
-15.67,-9.39,-9.72
-15.77,-9.27,-9.62
-15.77,-9.14,-9.50
-15.87,-8.99,-9.37
-15.87,-8.83,-9.22
-15.82,-8.65,-9.06
-15.82,-8.47,-8.88
-15.72,-8.26,-8.69
-15.63,-8.05,-8.48
-15.48,-7.82,-8.26
-15.38,-7.58,-8.03
-15.28,-7.32,-7.79
-15.18,-7.06,-7.53
-15.03,-6.78,-7.26
-14.83,-6.49,-6.98
-14.73,-6.20,-6.69
-14.58,-5.89,-6.39
-14.48,-5.57,-6.07
-14.24,-5.25,-5.75
-14.09,-4.91,-5.42
-13.84,-4.57,-5.08
-13.69,-4.22,-4.73
-13.44,-3.86,-4.37
-13.24,-3.50,-4.01
-12.85,-3.13,-3.64
-12.55,-2.76,-3.27
-12.25,-2.38,-2.89
-12.10,-2.00,-2.50
-11.81,-1.62,-2.11
-11.21,-1.23,-1.72
-10.81,-0.84,-1.32
-10.27,-0.45,-0.93
-9.87,-0.06,-0.53
-9.47,0.33,-0.13
-9.03,0.72,0.27
-8.53,1.11,0.67
-8.13,1.50,1.07
-7.69,1.89,1.47
-7.14,2.27,1.86
-6.70,2.65,2.25
-6.20,3.02,2.64
-5.70,3.39,3.02
-5.21,3.76,3.40
-4.71,4.11,3.78
-4.22,4.47,4.14
-3.67,4.81,4.50
-3.22,5.15,4.86
-2.73,5.47,5.20
-1.84,5.79,5.54
-1.39,6.11,5.87
0.99,6.41,6.19
1.39,6.70,6.50
1.93,6.98,6.80
2.43,7.24,7.08
2.93,7.50,7.36
3.32,7.75,7.63
3.82,7.98,7.88
4.22,8.20,8.12
4.66,8.41,8.35
5.06,8.60,8.56
5.51,8.78,8.76
5.85,8.94,8.94
6.25,9.10,9.12
6.70,9.23,9.27
6.99,9.35,9.42
7.29,9.46,9.54
7.64,9.55,9.65
7.89,9.63,9.75
8.09,9.69,9.83
8.38,9.74,9.90
8.58,9.77,9.95
8.78,9.78,9.98
8.98,9.78,10.00
9.23,9.76,10.00
9.33,9.73,9.98
9.47,9.68,9.95
9.62,9.62,9.91
9.72,9.54,9.84
9.82,9.45,9.77
9.92,9.34,9.67
9.97,9.21,9.56
10.02,9.07,9.44
10.07,8.92,9.30
10.07,8.75,9.15
10.12,8.57,8.98
10.12,8.37,8.79
10.07,8.17,8.60
10.02,7.94,8.38
9.97,7.71,8.16
9.87,7.46,7.92
9.82,7.20,7.67
9.67,6.93,7.41
9.52,6.65,7.13
9.42,6.36,6.85
9.23,6.06,6.55
9.13,5.74,6.24
8.88,5.42,5.93
8.68,5.09,5.60
8.48,4.75,5.26
8.23,4.41,4.92
7.99,4.06,4.57
7.74,3.70,4.21
7.49,3.33,3.84
7.09,2.96,3.47
6.80,2.59,3.09
6.30,2.21,2.71
6.00,1.82,2.32
5.56,1.44,1.93
5.16,1.05,1.54
4.81,0.66,1.14
4.32,0.27,0.74
3.92,-0.12,0.34
3.47,-0.51,-0.06
2.98,-0.90,-0.46
2.48,-1.29,-0.86
1.98,-1.68,-1.25
1.49,-2.06,-1.65
0.99,-2.44,-2.04
0.50,-2.82,-2.43
-1.84,-3.19,-2.82
-2.58,-3.56,-3.20
-3.12,-3.92,-3.58
-3.62,-4.28,-3.95
-4.27,-4.62,-4.31
-4.76,-4.97,-4.67
-5.31,-5.30,-5.02
-5.80,-5.62,-5.36
-6.25,-5.94,-5.69
-6.80,-6.24,-6.02
-7.29,-6.54,-6.33
-7.74,-6.83,-6.64
-8.18,-7.10,-6.93
-8.63,-7.36,-7.21
-9.13,-7.62,-7.48
-9.52,-7.86,-7.74
-9.92,-8.08,-7.99
-10.32,-8.30,-8.22
-10.86,-8.50,-8.45
-11.26,-8.68,-8.65
-11.81,-8.86,-8.85
-12.10,-9.02,-9.03
-12.30,-9.16,-9.19
-12.65,-9.29,-9.34
-13.00,-9.41,-9.48
-13.34,-9.51,-9.60
-13.54,-9.59,-9.70
-13.79,-9.66,-9.79
-13.99,-9.71,-9.86
-14.24,-9.75,-9.92
-14.48,-9.77,-9.96
-14.58,-9.78,-9.99
-14.73,-9.77,-10.00
-14.93,-9.75,-9.99
-15.13,-9.71,-9.97
-15.33,-9.65,-9.93
-15.43,-9.58,-9.88
-15.63,-9.50,-9.81
-15.82,-9.40,-9.73
-15.92,-9.28,-9.62
-15.97,-9.15,-9.51
-16.02,-9.00,-9.38
-16.07,-8.84,-9.23
-16.07,-8.67,-9.07
-16.07,-8.48,-8.89
-15.97,-8.28,-8.70
-15.97,-8.06,-8.50
-15.87,-7.84,-8.28
-15.77,-7.60,-8.05
-15.58,-7.34,-7.81
-15.38,-7.08,-7.55
-15.23,-6.80,-7.28
-15.13,-6.52,-7.00
-14.98,-6.22,-6.71
-14.73,-5.91,-6.41
-14.58,-5.60,-6.10
-14.38,-5.27,-5.78
-14.19,-4.94,-5.45
-13.94,-4.60,-5.11
-13.69,-4.25,-4.76
-13.49,-3.89,-4.40
-13.19,-3.53,-4.04
-12.85,-3.16,-3.67
-12.55,-2.79,-3.30
-12.25,-2.41,-2.92
-12.05,-2.03,-2.53
-11.76,-1.65,-2.14
-11.11,-1.26,-1.75
-10.71,-0.87,-1.36
-10.17,-0.48,-0.96
-9.82,-0.09,-0.56
-9.33,0.30,-0.16
-8.83,0.69,0.24
-8.43,1.08,0.64
-7.99,1.47,1.04
-7.49,1.86,1.44
-7.04,2.24,1.83
-6.50,2.62,2.22
-6.00,2.99,2.61
-5.51,3.36,2.99
-5.01,3.73,3.37
-4.51,4.09,3.75
-3.92,4.44,4.11
-3.42,4.78,4.48
-2.88,5.12,4.83
-2.53,5.45,5.18
0.25,5.77,5.51
0.69,6.08,5.84
1.14,6.38,6.16
1.69,6.67,6.47
2.13,6.95,6.77
2.63,7.22,7.06
3.17,7.48,7.34
3.72,7.73,7.60
4.17,7.96,7.86
4.66,8.18,8.10
5.16,8.39,8.33
5.61,8.58,8.54
6.05,8.77,8.74
6.45,8.93,8.93
6.94,9.08,9.10
7.34,9.22,9.26
7.69,9.35,9.40
7.99,9.45,9.53
8.28,9.55,9.65
8.58,9.62,9.74
8.83,9.69,9.83
9.08,9.73,9.89
9.33,9.76,9.94
9.42,9.78,9.98
9.67,9.78,10.00
9.87,9.76,10.00
10.02,9.73,9.99
10.12,9.69,9.96
10.27,9.62,9.91
10.32,9.55,9.85
10.42,9.45,9.77
10.47,9.35,9.68
10.47,9.22,9.57
10.47,9.08,9.45
10.52,8.93,9.31
10.47,8.77,9.16
10.42,8.58,8.99
10.42,8.39,8.81
10.32,8.18,8.61
10.22,7.96,8.40
10.17,7.73,8.18
10.02,7.48,7.94
9.87,7.22,7.69
9.77,6.95,7.43
9.57,6.67,7.16
9.42,6.38,6.87
9.23,6.08,6.58
9.03,5.77,6.27
8.78,5.45,5.95
8.58,5.12,5.63
8.33,4.78,5.29
8.09,4.44,4.95
7.79,4.08,4.60
7.49,3.73,4.24
7.19,3.36,3.87
6.85,2.99,3.50
6.35,2.62,3.12
6.05,2.24,2.74
5.61,1.85,2.35
5.16,1.47,1.96
4.71,1.08,1.57
4.32,0.69,1.17
3.87,0.30,0.77
3.42,-0.09,0.38
2.93,-0.48,-0.02
2.43,-0.87,-0.42
1.93,-1.26,-0.82
1.54,-1.65,-1.22
1.04,-2.03,-1.62
0.55,-2.41,-2.01
0.15,-2.79,-2.40
-2.08,-3.16,-2.79
-2.98,-3.53,-3.17
-3.42,-3.89,-3.55
-3.92,-4.25,-3.92
-4.51,-4.60,-4.28
-4.96,-4.94,-4.64
-5.51,-5.27,-4.99
-6.00,-5.60,-5.33
-6.50,-5.91,-5.67
-6.99,-6.22,-5.99
-7.54,-6.52,-6.31
-7.99,-6.80,-6.61
-8.43,-7.08,-6.91
-8.88,-7.34,-7.19
-9.38,-7.60,-7.46
-9.77,-7.84,-7.72
-10.17,-8.06,-7.97
-10.66,-8.28,-8.21
-11.16,-8.48,-8.43
-11.46,-8.67,-8.64
-12.00,-8.84,-8.83
-12.20,-9.00,-9.01
-12.50,-9.15,-9.18
-12.80,-9.28,-9.33
-13.19,-9.40,-9.47
-13.44,-9.50,-9.59
-13.69,-9.58,-9.69
-13.89,-9.65,-9.78
-14.14,-9.71,-9.86
-14.34,-9.75,-9.92
-14.53,-9.77,-9.96
-14.68,-9.78,-9.99
-14.83,-9.77,-10.00
-15.03,-9.75,-9.99
-15.23,-9.71,-9.97
-15.38,-9.66,-9.94
-15.58,-9.59,-9.89
-15.77,-9.51,-9.82
-15.92,-9.41,-9.73
-15.97,-9.29,-9.63
-16.07,-9.16,-9.52
-16.12,-9.02,-9.39
-16.12,-8.86,-9.24
-16.17,-8.68,-9.08
-16.17,-8.50,-8.91
-16.12,-8.30,-8.72
-16.07,-8.08,-8.52
-16.07,-7.86,-8.30
-15.97,-7.62,-8.07
-15.87,-7.36,-7.83
-15.77,-7.10,-7.57
-15.53,-6.83,-7.31
-15.38,-6.54,-7.03
-15.18,-6.24,-6.74
-15.03,-5.94,-6.44
-14.78,-5.62,-6.12
-14.58,-5.30,-5.80
-14.43,-4.97,-5.47
-14.14,-4.62,-5.13
-13.94,-4.28,-4.79
-13.74,-3.92,-4.43
-13.49,-3.56,-4.07
-13.24,-3.19,-3.70
-12.85,-2.82,-3.33
-12.50,-2.44,-2.95
-12.25,-2.06,-2.56
-12.05,-1.68,-2.17
-11.46,-1.29,-1.78
-11.06,-0.90,-1.39
-10.57,-0.51,-0.99
-10.12,-0.12,-0.59
-9.72,0.27,-0.19
-9.23,0.66,0.21
-8.73,1.05,0.61
-8.23,1.44,1.01
-7.79,1.82,1.40
-7.29,2.21,1.80
-6.80,2.59,2.19
-6.30,2.96,2.58
-5.80,3.33,2.96
-5.36,3.70,3.34
-4.81,4.06,3.72
-4.32,4.41,4.09
-3.77,4.76,4.45
-3.32,5.09,4.80
-2.78,5.42,5.15
-1.98,5.74,5.49
0.35,6.06,5.82
0.84,6.36,6.14
1.34,6.65,6.45
1.84,6.93,6.75
2.38,7.20,7.04
2.88,7.46,7.32
3.32,7.71,7.58
3.77,7.94,7.84
4.22,8.17,8.08
4.61,8.37,8.31
5.01,8.57,8.53
5.41,8.75,8.73
5.80,8.92,8.92
6.15,9.07,9.09
6.45,9.21,9.25
6.89,9.34,9.39
7.19,9.45,9.52
7.49,9.54,9.64
7.74,9.62,9.74
7.99,9.68,9.82
8.23,9.73,9.89
8.43,9.76,9.94
8.58,9.78,9.98
8.78,9.78,10.00
8.93,9.77,10.00
9.08,9.74,9.99
9.23,9.69,9.96
9.38,9.63,9.92
9.47,9.55,9.86
9.57,9.46,9.78
9.67,9.35,9.69
9.77,9.23,9.58
9.77,9.10,9.46
9.77,8.94,9.32
9.87,8.78,9.17
9.87,8.60,9.00
9.82,8.41,8.82
9.82,8.20,8.63
9.77,7.98,8.42
9.72,7.75,8.20
9.67,7.50,7.96
9.62,7.24,7.71
9.52,6.98,7.45
9.47,6.70,7.18
9.33,6.41,6.89
9.18,6.10,6.60
9.03,5.79,6.29
8.83,5.47,5.98
8.63,5.15,5.65
8.43,4.81,5.32
8.23,4.46,4.97
7.99,4.11,4.62
7.74,3.75,4.27
7.44,3.39,3.90
7.14,3.02,3.53
6.85,2.65,3.15
6.35,2.27,2.77
6.10,1.89,2.38
5.65,1.50,1.99
5.21,1.11,1.60
4.86,0.72,1.20
4.37,0.33,0.81
3.97,-0.06,0.41
3.52,-0.45,0.01
3.08,-0.84,-0.39
2.68,-1.23,-0.79
2.13,-1.62,-1.19
1.74,-2.00,-1.59
1.24,-2.38,-1.98
0.74,-2.76,-2.37
0.30,-3.13,-2.76
-0.10,-3.50,-3.14
-2.78,-3.86,-3.52
-3.22,-4.22,-3.89
-3.77,-4.57,-4.25
-4.37,-4.91,-4.61
